0.0907646	0.0929365	0.0944763	0.0957074	0.0967768	0.0977508	0.0986598	0.0995176	 0.10033	0.101101	 0.10183	0.102518	0.103164	0.103767	0.104327	0.104843	0.105314	0.105738	0.106113	0.106439	0.106712	0.106928	 0.10708	0.107157	0.107138	0.106979	0.106597	0.105816	0.104271	0.101209	0.0952087	

0.100758	0.102317	0.103522	0.104543	0.105459	0.106304	0.107094	0.107835	0.108532	0.109184	0.109793	0.110357	0.110877	0.111352	0.111781	0.112164	0.112499	0.112786	0.113025	0.113213	 0.11335	0.113434	0.113463	0.113432	0.113334	0.113153	 0.11286	0.112394	0.111625	0.110276	0.107756	

0.110563	0.111759	0.112738	0.113595	0.114372	0.115089	0.115753	0.116369	0.116939	0.117462	0.117938	0.118368	0.118751	0.119086	0.119373	0.119611	0.119799	0.119938	0.120026	0.120064	0.120049	0.119982	0.119862	0.119686	0.119451	0.119153	0.118778	0.118305	0.117684	0.116809	0.115452	

0.120088	0.121015	0.121805	0.122507	0.123144	0.123726	0.124256	0.124738	 0.12517	0.125554	 0.12589	0.126176	0.126413	0.126599	0.126736	0.126822	0.126856	0.126839	0.126771	 0.12665	0.126477	0.126251	0.125972	0.125638	0.125249	0.124803	0.124294	0.123714	0.123043	0.122239	0.121212	

0.128919	0.129709	0.130365	0.130933	0.131434	0.131878	0.132267	0.132606	0.132893	0.133129	0.133314	0.133449	0.133532	0.133563	0.133542	 0.13347	0.133345	0.133167	0.132937	0.132654	0.132318	0.131929	0.131486	 0.13099	 0.13044	0.129835	0.129173	0.128449	0.127654	0.126769	0.125751	

0.136878	0.137511	 0.13802	0.138442	0.138797	0.139093	0.139333	0.139521	0.139656	0.139738	0.139769	0.139747	0.139673	0.139546	0.139366	0.139134	0.138849	 0.13851	0.138119	0.137675	0.137178	0.136627	0.136024	0.135368	0.134657	0.133893	0.133072	 0.13219	0.131237	0.130195	0.129022	

0.142872	0.143214	0.143506	0.143748	0.143939	0.144078	0.144167	0.144204	0.144189	0.144122	0.144002	0.143831	0.143607	0.143331	0.143002	 0.14262	0.142187	  0.1417	0.141162	0.140571	0.139928	0.139234	0.138487	0.137688	0.136838	0.135934	0.134975	0.133956	 0.13287	0.131695	0.130392	

 0.14865	0.148849	0.148996	0.149092	0.149136	0.149129	 0.14907	0.148959	0.148795	 0.14858	0.148312	0.147992	 0.14762	0.147196	0.146719	0.146191	0.145611	0.144979	0.144296	0.143562	0.142777	0.141941	0.141055	0.140118	 0.13913	0.138092	   0.137	 0.13585	0.134634	0.133331	0.131903	

0.150897	0.150955	0.150962	0.150919	0.150824	0.150678	0.150481	0.150232	0.149933	0.149582	 0.14918	0.148727	0.148224	0.147669	0.147065	 0.14641	0.145705	0.144951	0.144147	0.143295	0.142394	0.141445	0.140449	0.139406	0.138317	0.137182	0.136002	0.134778	 0.13351	0.132199	0.130847	

0.152445	0.152371	0.152246	0.152072	0.151847	0.151572	0.151247	0.150872	0.150447	0.149973	0.149448	0.148875	0.148252	0.147581	0.146861	0.146092	0.145277	0.144413	0.143503	0.142546	0.141544	0.140496	0.139403	0.138267	0.137086	0.135863	0.134599	0.133293	0.131947	0.130561	0.129137	

0.152839	0.152636	0.152385	0.152085	0.151736	0.151338	0.150892	0.150397	0.149854	0.149264	0.148625	 0.14794	0.147207	0.146428	0.145602	0.144731	0.143815	0.142854	0.141849	  0.1408	0.139708	0.138574	0.137398	0.136181	0.134924	0.133627	0.132292	0.130919	 0.12951	0.128065	0.126585	

 0.15221	0.151892	0.151527	0.151114	0.150654	0.150148	0.149594	0.148994	0.148348	0.147657	0.146919	0.146137	0.145311	 0.14444	0.143525	0.142568	0.141568	0.140526	0.139442	0.138318	0.137154	0.135951	0.134709	 0.13343	0.132113	0.130761	0.129373	0.127952	0.126497	 0.12501	0.123492	

0.150742	0.150319	0.149852	0.149338	 0.14878	0.148176	0.147528	0.146836	0.146099	 0.14532	0.144497	0.143632	0.142725	0.141777	0.140788	0.139758	0.138689	 0.13758	0.136434	0.135249	0.134028	0.132771	0.131478	0.130152	0.128791	0.127398	0.125974	0.124518	0.123033	 0.12152	0.119979	

0.148948	0.148433	0.147875	0.147274	0.146629	0.145941	0.145211	0.144439	0.143625	 0.14277	0.141875	 0.14094	0.139965	0.138951	0.137899	 0.13681	0.135683	0.134521	0.133323	 0.13209	0.130823	0.129524	0.128192	0.126829	0.125435	0.124013	0.122561	0.121083	0.119578	0.118048	0.116494	

 0.14671	 0.14611	0.145469	0.144787	0.144063	0.143299	0.142494	 0.14165	0.140767	0.139845	0.138885	0.137888	0.136854	0.135783	0.134678	0.133537	0.132363	0.131155	0.129915	0.128643	 0.12734	0.126007	0.124645	0.123255	0.121838	0.120395	0.118927	0.117435	0.115919	0.114382	0.112824	

0.144132	0.143456	0.142741	0.141986	0.141193	0.140361	0.139492	0.138585	0.137642	0.136662	0.135647	0.134598	0.133514	0.132397	0.131247	0.130065	0.128852	0.127609	0.126336	0.125035	0.123705	0.122349	0.120967	 0.11956	0.118129	0.116675	0.115199	0.113702	0.112185	 0.11065	0.109097	

0.141309	0.140567	0.139787	 0.13897	0.138117	0.137228	0.136303	0.135344	 0.13435	0.133323	0.132263	0.131171	0.130047	0.128893	0.127708	0.126495	0.125253	0.123983	0.122687	0.121365	0.120018	0.118647	0.117254	0.115838	0.114401	0.112944	0.111468	0.109975	0.108464	0.106938	0.105398	

0.138461	 0.13766	0.136823	0.135952	0.135047	0.134108	0.133136	0.132131	0.131095	0.130028	 0.12893	0.127802	0.126646	0.125462	 0.12425	0.123011	0.121747	0.120459	0.119146	 0.11781	0.116452	0.115073	0.113674	0.112255	0.110818	0.109365	0.107895	 0.10641	0.104911	0.103399	0.101875	

0.135637	0.134784	0.133898	0.132979	0.132028	0.131046	0.130033	0.128991	0.127918	0.126817	0.125688	0.124532	 0.12335	0.122141	0.120909	0.119652	0.118372	0.117069	0.115746	0.114402	0.113039	0.111657	0.110257	0.108841	 0.10741	0.105964	0.104505	0.103033	 0.10155	0.100057	0.0985545	

 0.13183	0.130934	0.130008	0.129052	0.128066	0.127051	0.126007	0.124936	0.123838	0.122713	0.121563	0.120389	 0.11919	0.117969	0.116725	 0.11546	0.114174	0.112869	0.111545	0.110203	0.108845	 0.10747	0.106081	0.104677	0.103261	0.101833	0.100394	0.0989456	0.0974882	0.096023	0.0945513	

0.128629	0.127697	0.126735	0.125746	0.124729	0.123685	0.122615	 0.12152	0.120401	0.119257	0.118091	0.116902	0.115692	0.114461	0.113211	0.111941	0.110654	 0.10935	0.108029	0.106693	0.105342	0.103979	0.102603	0.101215	0.0998171	0.0984097	0.0969939	0.0955707	0.0941412	0.0927063	0.0912672	

0.125605	0.124638	0.123645	0.122627	0.121582	0.120514	0.119421	0.118306	0.117168	0.116008	0.114828	0.113628	0.112408	0.111171	0.109916	0.108644	0.107357	0.106055	0.104739	 0.10341	 0.10207	0.100718	0.0993559	0.0979849	0.0966058	0.0952195	0.0938271	0.0924295	0.0910278	0.089623	0.0882161	

0.122109	0.121119	0.120104	0.119066	0.118004	 0.11692	0.115814	0.114687	 0.11354	0.112373	0.111188	0.109985	0.108764	0.107528	0.106276	 0.10501	 0.10373	0.102438	0.101134	0.0998185	0.0984935	0.0971595	0.0958175	0.0944683	0.0931131	0.0917527	0.0903881	0.0890203	0.0876502	0.086279	0.0849074	

0.119503	0.118489	0.117453	0.116395	0.115316	0.114216	0.113096	0.111957	  0.1108	0.109626	0.108434	0.107227	0.106005	0.104769	0.103519	0.102257	0.100984	0.0996993	0.0984052	0.0971021	0.0957912	0.0944731	0.0931489	0.0918196	0.090486	0.0891491	0.0878098	0.0864691	0.085128	0.0837874	0.0824482	

0.115864	0.114835	0.113784	0.112714	0.111624	0.110516	 0.10939	0.108247	0.107088	0.105914	0.104725	0.103522	0.102307	0.101079	0.0998403	0.0985909	0.0973321	0.0960647	0.0947894	0.0935073	0.0922193	0.0909261	0.0896288	0.0883283	0.0870254	0.0857211	0.0844163	0.0831119	0.0818089	0.080508	0.0792104	

0.113217	0.112174	0.111112	0.110032	0.108935	0.107821	0.106692	0.105547	0.104388	0.103215	 0.10203	0.100832	0.0996239	0.0984052	0.0971771	0.0959404	0.094696	0.0934447	0.0921874	0.090925	0.0896583	0.0883883	0.0871158	0.0858417	0.084567	0.0832924	0.0820188	0.0807473	0.0794786	0.0782136	0.0769532	

 0.11101	0.109953	 0.10888	0.107791	0.106685	0.105565	0.104431	0.103283	0.102122	 0.10095	0.0997665	0.0985729	0.0973698	0.0961582	0.0949388	0.0937125	 0.09248	0.0912424	0.0900003	0.0887548	0.0875065	0.0862564	0.0850054	0.0837543	0.082504	0.0812553	0.0800091	0.0787663	0.0775277	0.0762941	0.0750664	

0.107861	0.106799	0.105721	0.104629	0.103523	0.102403	0.101271	0.100128	0.0989731	0.0978084	0.0966344	0.0954518	0.0942614	0.0930641	0.0918607	0.090652	0.0894388	0.088222	0.0870023	0.0857807	0.0845579	0.0833348	0.0821123	0.0808911	0.0796721	0.0784561	0.077244	0.0760366	0.0748346	0.073639	0.0724505	

0.105668	0.104599	0.103516	 0.10242	0.101312	0.100192	0.0990615	0.0979209	0.096771	0.0956127	0.0944467	0.0932737	0.0920947	0.0909103	0.0897214	0.0885288	0.0873333	0.0861357	0.0849368	0.0837374	0.0825383	0.0813405	0.0801445	0.0789514	0.0777618	0.0765765	0.0753965	0.0742224	0.073055	0.0718952	0.0707436	

0.102703	0.101633	 0.10055	0.0994567	0.0983524	0.0972381	0.0961147	0.0949829	0.0938435	0.0926971	0.0915446	0.0903868	0.0892244	0.0880583	0.0868891	0.0857177	0.0845448	0.0833714	0.082198	0.0810256	0.0798549	0.0786868	0.0775219	0.076361	0.075205	0.0740546	0.0729106	0.0717737	0.0706446	0.0695241	0.0684129	

 0.10085	0.0997765	0.0986919	0.0975975	0.096494	0.095382	0.0942625	0.093136	0.0920033	0.0908653	0.0897226	0.088576	0.0874263	0.0862742	0.0851206	0.0839661	0.0828116	0.0816577	0.0805054	0.0793553	0.0782082	0.0770648	0.075926	0.0747924	0.0736648	0.072544	0.0714307	0.0703255	0.0692292	0.0681426	0.0670662	

0.0979608	0.0968927	0.0958155	0.0947299	0.0936367	0.0925366	0.0914302	0.0903184	0.0892019	0.0880813	0.0869576	0.0858313	0.0847032	0.0835741	0.0824448	0.0813159	0.0801882	0.0790625	0.0779395	0.0768199	0.0757045	0.074594	0.0734891	0.0723906	0.0712991	0.0702153	 0.06914	0.0680739	0.0670175	0.0659716	0.0649368	

0.095548	0.0944828	0.0934099	 0.09233	0.0912437	0.0901519	0.0890553	0.0879545	0.0868502	0.0857433	0.0846344	0.0835243	0.0824136	0.0813031	0.0801936	0.0790858	0.0779803	0.0768779	0.0757793	0.0746853	0.0735965	0.0725137	0.0714375	0.0703686	0.0693077	0.0682555	0.0672126	0.0661797	0.0651575	0.0641465	0.0631474	

0.093981	0.0929187	0.0918498	0.0907752	0.0896955	0.0886113	0.0875235	0.0864327	0.0853396	0.0842449	0.0831493	0.0820537	0.0809585	0.0798647	0.0787728	0.0776837	0.0765979	0.0755162	0.0744393	0.0733678	0.0723025	0.0712441	0.0701931	0.0691503	0.0681164	0.0670919	0.0660774	0.0650738	0.0640814	0.0631009	0.062133	

0.0920692	0.0910087	0.089943	0.0888726	0.0877983	0.0867207	0.0856406	0.0845586	0.0834755	0.082392	0.0813087	0.0802263	0.0791455	0.0780671	0.0769917	0.0759199	0.0748526	0.0737903	0.0727337	0.0716836	0.0706405	0.0696051	0.068578	0.0675599	0.0665515	0.0655533	0.0645659	 0.06359	0.062626	0.0616747	0.0607365	

0.0906888	0.0896334	0.0885737	0.0875106	0.0864446	0.0853765	0.0843069	0.0832366	0.0821662	0.0810963	0.0800277	0.0789611	0.0778971	0.0768364	0.0757797	0.0747276	0.0736808	0.0726399	0.0716056	0.0705786	0.0695595	0.0685489	0.0675473	0.0665556	0.0655741	0.0646036	0.0636446	0.0626977	0.0617634	0.0608422	0.0599347	

0.0887884	0.0877387	0.086686	0.0856309	0.0845741	0.0835161	0.0824578	0.0813998	0.0803427	0.0792872	0.078234	0.0771837	0.076137	0.0750946	0.074057	0.073025	0.0719991	0.0709801	0.0699685	0.068965	0.0679701	0.0669846	0.0660089	0.0650436	0.0640894	0.0631467	0.0622162	0.0612984	0.0603938	0.0595028	0.0586261	

0.0869487	0.0859064	0.0848622	0.0838167	0.0827706	0.0817245	0.080679	0.0796349	0.0785928	0.0775533	0.0765171	0.0754848	0.0744571	0.0734346	0.0724179	0.0714076	0.0704044	0.0694089	0.0684216	0.0674432	0.0664743	0.0655155	0.0645672	0.0636301	0.0627047	0.0617915	0.0608911	0.060004	0.0591307	0.0582716	0.0574272	

0.0857566	0.0847221	0.0836867	0.082651	0.0816158	0.0805817	0.0795492	0.0785191	0.0774919	0.0764684	0.075449	0.0744346	0.0734256	0.0724227	0.0714265	0.0704376	0.0694566	0.0684841	0.0675206	0.0665668	0.0656232	0.0646904	0.0637688	0.0628591	0.0619617	0.0610772	0.060206	0.0593486	0.0585056	0.0576773	0.0568641	

0.0839156	0.0828934	0.0818714	0.0808501	0.0798303	0.0788124	0.0777973	0.0767854	0.0757774	0.0747739	0.0737755	0.0727829	0.0717965	0.0708171	0.0698452	0.0688814	0.0679262	0.0669803	0.0660441	0.0651183	0.0642033	0.0632997	0.062408	0.0615287	0.0606623	0.0598092	0.0589701	0.0581452	0.057335	 0.05654	0.0557606	

0.0828635	0.0818513	0.0808402	0.0798309	0.078824	 0.07782	0.0768197	0.0758235	0.0748322	0.0738462	0.0728663	0.0718929	0.0709266	0.0699681	0.0690179	0.0680766	0.0671446	0.0662226	0.0653111	0.0644106	0.0635215	0.0626445	 0.06178	0.0609285	0.0600905	0.0592663	0.0584565	0.0576614	0.0568816	0.0561172	0.0553689	

0.0811498	0.0801515	0.0791552	0.0781617	0.0771715	0.0761852	0.0752034	0.0742266	0.0732556	0.0722908	0.0713328	0.0703823	0.0694396	0.0685055	0.0675804	0.0666649	0.0657595	0.0648647	0.063981	0.063109	0.0622491	0.0614018	0.0605675	0.0597468	 0.05894	0.0581476	0.0573699	0.0566075	0.0558606	0.0551297	0.054415	

0.0794986	0.0785157	0.0775358	0.0765595	0.0755874	0.0746201	0.0736581	0.0727021	0.0717525	 0.07081	0.0698751	0.0689484	0.0680303	0.0671214	0.0662223	0.0653334	0.0644553	0.0635884	0.0627333	0.0618903	 0.06106	0.0602428	0.0594392	0.0586496	0.0578744	0.0571139	0.0563687	0.0556389	0.0549251	0.0542276	0.0535466	

0.0787025	0.0777308	0.0767631	0.0757998	0.0748416	0.0738889	0.0729425	0.0720028	0.0710704	0.0701458	0.0692296	0.0683222	0.0674243	0.0665363	0.0656586	0.0647919	0.0639366	0.0630931	0.062262	0.0614436	0.0606385	0.059847	0.0590696	0.0583066	0.0575585	0.0568256	0.0561083	0.055407	0.0547219	0.0540534	0.0534017	

0.0770819	0.0761287	0.0751802	0.074237	0.0732996	0.0723685	0.0714443	0.0705276	0.0696189	0.0687186	0.0678274	0.0669456	0.0660739	0.0652127	0.0643624	0.0635236	0.0626967	0.0618821	0.0610804	0.0602919	0.059517	0.0587562	0.0580098	0.0572782	0.0565618	0.055861	0.055176	0.0545072	0.0538549	0.0532194	0.0526009	

0.0755884	0.0746535	0.0737241	0.0728007	0.0718839	0.0709741	0.0700719	0.0691779	0.0682924	0.0674161	0.0665494	0.0656929	0.0648469	0.0640119	0.0631885	0.0623771	0.061578	0.0607918	0.0600188	0.0592595	0.0585142	0.0577834	0.0570673	0.0563664	0.055681	0.0550115	0.054358	0.053721	0.0531007	0.0524974	0.0519113	

0.0747778	0.0738597	0.0729478	0.0720426	0.0711447	0.0702546	0.0693727	0.0684996	0.0676358	0.0667817	0.0659379	0.0651047	0.0642828	0.0634724	0.0626741	0.0618882	0.0611152	0.0603556	0.0596096	0.0588777	0.0581603	0.0574577	0.0567703	0.0560983	0.0554422	0.0548022	0.0541786	0.0535716	0.0529816	0.0524088	0.0518533	

0.0733984	0.0724994	0.0716072	0.0707224	0.0698455	0.068977	0.0681173	0.067267	0.0664265	0.0655962	0.0647767	0.0639685	0.0631718	0.0623872	0.0616151	0.0608559	 0.06011	0.0593777	0.0586595	0.0579557	0.0572667	0.0565928	0.0559344	0.0552916	0.0546649	0.0540546	0.0534608	0.0528838	0.052324	0.0517814	0.0512563	

0.0722022	0.0713213	0.0704479	0.0695825	0.0687256	0.0678776	0.0670391	0.0662105	0.0653923	0.0645849	0.0637887	0.0630042	0.0622318	0.061472	0.060725	0.0599914	0.0592715	0.0585655	0.057874	0.0571973	0.0565356	0.0558893	0.0552588	0.0546442	0.0540459	0.0534641	0.0528991	0.052351	0.0518202	0.0513068	0.050811	

0.0710554	0.0701936	0.0693398	0.0684947	0.0676587	0.0668322	0.0660158	0.0652097	0.0644146	0.0636308	0.0628587	0.0620988	0.0613514	0.060617	0.0598958	0.0591884	0.0584951	0.0578161	0.0571518	0.0565027	0.0558688	0.0552507	0.0546485	0.0540625	0.0534929	0.0529401	0.0524042	0.0518854	0.051384	0.0509001	0.0504338	

0.0705282	0.0696839	0.0688484	0.0680221	0.0672055	0.066399	0.0656031	0.0648182	0.0640448	0.0632832	0.0625338	0.0617971	0.0610734	0.0603631	0.0596665	0.0589841	0.0583161	0.0576629	0.0570247	0.056402	0.055795	0.0552039	0.054629	0.0540706	0.053529	0.0530042	0.0524966	0.0520063	0.0515334	0.0510783	0.0506408	

