0.000106665	0.000104974	0.00010165	9.88587e-05	7.99072e-05	2.80066e-05	1.47538e-05	1.40442e-05	1.19796e-05	4.72164e-16	
0.000109155	0.000109394	0.000112691	0.00012323	0.000114125	5.90121e-05	3.75042e-05	3.25477e-05	2.42278e-05	4.54415e-16	
0.000114693	0.000117925	0.000131989	0.000164168	0.000160736	9.3869e-05	6.62895e-05	5.86026e-05	3.65063e-05	2.74416e-16	
0.000130283	0.000133838	0.000146939	0.000161706	0.000116348	6.65588e-05	5.37373e-05	5.19441e-05	2.70754e-05	1.33843e-16	
0.000177811	0.000185122	0.000208707	0.000222208	0.000153347	9.86309e-05	8.61598e-05	8.12685e-05	3.51224e-05	1.52654e-16	
0.000691176	0.000723774	0.000801358	0.000729921	0.000399543	0.000215809	0.000162895	0.000132303	5.00274e-05	2.18214e-16	
0.00184474	0.00192762	0.00205945	0.00168878	0.000917303	0.000521484	0.000391579	0.000289837	0.000107588	5.10992e-16	
0.00476748	0.00489994	0.00487591	0.00360447	0.0019753	0.0011914	0.000919548	0.000658459	0.000269544	1.51703e-15	
0.016755	0.0168326	0.0155252	0.0106816	0.00599248	0.00380619	0.00300096	0.00212852	0.00103606	7.60788e-15	
0.0556914	0.0545882	0.0471068	0.0311852	0.0181728	0.0122295	0.00995567	0.00728989	0.00457284	5.29161e-14	
0.112155	 0.10752	0.0883144	0.0577296	0.0351269	0.0249305	0.0208746	0.0161892	0.0138435	3.99579e-13	
0.139416	0.131327	0.104489	0.0686179	0.0436646	0.0325525	0.0280108	0.0236017	0.0279906	7.29846e-12	
0.127572	 0.11871	0.0928779	0.0619518	0.0412166	0.0321522	0.028445	0.026611	0.0392131	6.5858e-13	
0.106256	0.0981663	0.0764194	0.0521296	0.0362212	0.0294632	0.0268467	0.0282665	0.0374406	1.61575e-13	
0.091468	0.0842329	 0.06577	0.0460376	0.0333353	0.0281709	0.0264989	0.0314339	0.0269513	7.27596e-14	
0.084285	0.0776114	0.0611398	0.0440176	0.0331688	0.0290522	0.0283153	0.0371728	0.0187905	4.57004e-14	
0.0799851	0.0737967	 0.05885	0.043597	0.0341144	0.0308935	0.0313114	0.0436123	0.0137457	3.39699e-14	
0.073175	0.0677474	0.0548206	0.0418017	0.0339144	0.0316994	0.033521	0.0464423	0.010277	2.65922e-14	
0.0626874	0.0583137	0.0479911	0.0377127	0.0317298	 0.03062	0.0339202	0.0436148	0.00772594	2.09599e-14	
0.052049	0.0487157	0.0408992	0.0332234	0.0290654	0.0290485	0.0338814	0.0385298	0.0061031	1.73901e-14	
0.0445376	0.0420145	0.0361362	0.0305036	0.0278971	0.0290495	0.0358921	0.035442	0.00538296	1.59114e-14	
0.0405369	0.0385997	0.0341303	0.0300495	0.0288059	0.0313363	0.0409588	0.0347795	0.00523952	1.59965e-14	
0.0391866	0.037671	0.0342396	0.0314003	0.0314694	0.0356971	0.0488541	0.0351776	0.0053755	1.6854e-14	
0.0386944	0.0375165	0.0349388	0.033191	0.0345381	0.0406064	0.0570682	  0.0346	0.0054578	1.76575e-14	
0.0376868	0.0368005	0.0349686	0.0341905	0.036671	0.0443904	0.0625479	0.0321666	0.00530763	1.7757e-14	
0.0355985	0.0349707	0.0337974	0.0338536	0.037235	0.046188	0.0637209	0.0283928	0.00494003	1.71084e-14	
0.0324499	0.0320426	0.0314205	0.0321284	0.0360938	0.0456763	0.0602657	0.0239213	0.00440882	1.58062e-14	
