400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0.03464
419	0.0547
420	0.02114
421	0.02765
422	0.03874
423	0.0259
424	0.05717
425	0.04573
426	0.0479
427	0.04876
428	0.06509
429	0.07384
430	0.07094
431	0.07491
432	0.07555
433	0.08176
434	0.10168
435	0.12106
436	0.12956
437	0.16115
438	0.20826
439	0.25853
440	0.3402
441	0.36881
442	0.46594
443	0.55975
444	0.64585
445	0.72922
446	0.82241
447	0.88011
448	0.93128
449	0.95959
450	0.97583
451	1
452	0.96674
453	0.97425
454	0.912
455	0.91498
456	0.87091
457	0.85046
458	0.83356
459	0.8259
460	0.77246
461	0.79287
462	0.78305
463	0.76121
464	0.77427
465	0.78241
466	0.79223
467	0.79493
468	0.81792
469	0.82372
470	0.853
471	0.87009
472	0.89108
473	0.89665
474	0.94442
475	0.95513
476	0.97371
477	0.98282
478	0.99709
479	0.99364
480	0.99933
481	0.96751
482	0.98158
483	0.95083
484	0.93105
485	0.90541
486	0.89411
487	0.85406
488	0.81977
489	0.80116
490	0.77653
491	0.74406
492	0.72725
493	0.70559
494	0.67668
495	0.68002
496	0.6522
497	0.62416
498	0.6418
499	0.62418
500	0.60558
501	0.59502
502	0.61076
503	0.57363
504	0.59278
505	0.59373
506	0.56294
507	0.58052
508	0.54844
509	0.56307
510	0.54607
511	0.54184
512	0.5199
513	0.5358
514	0.50108
515	0.5222
516	0.4854
517	0.48966
518	0.49553
519	0.47387
520	0.4606
521	0.43611
522	0.435
523	0.4199
524	0.40671
525	0.39215
526	0.35364
527	0.37662
528	0.34945
529	0.32904
530	0.32067
531	0.31596
532	0.31566
533	0.27623
534	0.29286
535	0.27962
536	0.26744
537	0.25835
538	0.26617
539	0.24803
540	0.24093
541	0.24375
542	0.22447
543	0.22233
544	0.22939
545	0.20884
546	0.21211
547	0.2092
548	0.20272
549	0.20233
550	0.19565
551	0.1848
552	0.1914
553	0.17031
554	0.19165
555	0.15686
556	0.18283
557	0.15872
558	0.16142
559	0.16208
560	0.16173
561	0.1439
562	0.14277
563	0.13491
564	0.12777
565	0.12978
566	0.13234
567	0.11355
568	0.11818
569	0.12313
570	0.10713
571	0.11059
572	0.10177
573	0.10142
574	0.11244
575	0.10642
576	0.08395
577	0.0843
578	0.09471
579	0.07455
580	0.08349
581	0.0624
582	0.09015
583	0.06864
584	0.06927
585	0.0583
586	0.06996
587	0.05992
588	0.08719
589	0.05448
590	0.05446
591	0.06045
592	0.05665
593	0.06976
594	0.05176
595	0.04841
596	0.04728
597	0.05087
598	0.0404
599	0.045
600	0.04827
601	0.04548
602	0.05599
603	0.03246
604	0.05533
605	0.02047
606	0.04488
607	0.03791
608	0.03122
609	0.03291
610	0.03644
611	0.01839
612	0.03413
613	0.04136
614	0.02351
615	0.03154
616	0.00842
617	0.02349
618	0.02689
619	0.02322
620	0.02945
621	0.02071
622	0.02452
623	0.03048
624	0.01452
625	0.02799
626	0.01532
627	0.01664
628	0.02127
629	0.0138
630	0.00781
631	0.01323
632	0.02133
633	0.01835
634	0.00392
635	0.0217
636	0.01771
637	0.02141
638	0.00881
639	0.00917
640	0.02395
641	0.00728
642	0.01653
643	0.01615
644	0.00997
645	0.0084
646	0.01316
647	3.70918E-4
648	0.0042
649	0.01859
650	0.01671
651	-7.12461E-4
652	0.02206
653	0.01854
654	0.00952
655	0.0234
656	0.01705
657	0.01891
658	0.00718
659	0.026
660	0.00829
661	0.01611
662	0.01466
663	0.00808
664	0.02163
665	0.01575
666	0.01498
667	0.01995
668	3.53491E-4
669	0.00187
670	0.01697
671	0.01688
672	0.01705
673	0.01309
674	0.01421
675	0.00115
676	0.00369
677	4.36951E-4
678	0.01513
679	0.00778
680	0.01164
681	0.00286
682	0.00771
683	0.00142
684	0.01956
685	0.00459
686	0.00816
687	0.01319
688	0.0121
689	0.01598
690	0.00474
691	0.0166
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
