400	0.00402170212765958
401	0.00330739130434782
402	0.00344717391304347
403	0.00217553191489361
404	0.00199808510638297
405	0.00191913043478260
406	0.00236021739130436
407	0.00256608695652174
408	0.00245319148936170
409	0.00234000000000000
410	0.00135787234042554
411	0.00147702127659574
412	0.00159565217391305
413	0.00215847826086956
414	0.00253957446808510
415	0.00226425531914894
416	0.00256680851063829
417	0.00233695652173912
418	0.00193847826086956
419	0.00177063829787234
420	0.00194434782608697
421	0.00259195652173912
422	0.00219130434782608
423	0.00232565217391305
424	0.00235739130434782
425	0.00192404255319149
426	0.00185347826086956
427	0.00149680851063830
428	0.00158680851063829
429	0.00161869565217391
430	0.00190851063829787
431	0.00213000000000000
432	0.00246446808510637
433	0.00214391304347825
434	0.00258170212765957
435	0.00272891304347826
436	0.00329723404255318
437	0.00319043478260870
438	0.00264434782608695
439	0.00254782608695652
440	0.00255586956521740
441	0.00305565217391305
442	0.00365869565217391
443	0.00392652173913043
444	0.00427608695652174
445	0.00505434782608698
446	0.00604586956521740
447	0.00680130434782610
448	0.00795434782608696
449	0.00705260869565218
450	0.00721255319148936
451	0.00680391304347824
452	0.00802239130434784
453	0.00898217391304347
454	0.00985565217391304
455	0.0105678260869565
456	0.0114882608695652
457	0.0121573913043478
458	0.0131300000000000
459	0.0136126086956522
460	0.0143952173913044
461	0.0157469565217391
462	0.0162417391304348
463	0.0167871739130435
464	0.0175910869565217
465	0.0180756521739130
466	0.0195171739130435
467	0.0203065217391304
468	0.0215821739130435
469	0.0230917391304348
470	0.0251300000000000
471	0.0257800000000000
472	0.0262819565217391
473	0.0260221739130435
474	0.0271526086956522
475	0.0284300000000000
476	0.0295030434782609
477	0.0302660869565217
478	0.0312339130434783
479	0.0323273913043478
480	0.0333739130434783
481	0.0340780434782609
482	0.0353219565217391
483	0.0361797826086957
484	0.0371728260869565
485	0.0375013333333333
486	0.0385939130434782
487	0.0400921739130435
488	0.0410260869565217
489	0.0414397826086956
490	0.0421980434782609
491	0.0422126086956522
492	0.0437000000000000
493	0.0441221739130435
494	0.0453143478260870
495	0.0455906521739130
496	0.0456754347826087
497	0.0454895555555556
498	0.0460547826086957
499	0.0462880000000000
500	0.0471202173913043
501	0.0474851111111111
502	0.0477913043478261
503	0.0477500000000000
504	0.0479780434782609
505	0.0495715555555556
506	0.0504686956521739
507	0.0513584444444444
508	0.0515086956521739
509	0.0525913043478261
510	0.0537117777777778
511	0.0552400000000000
512	0.0572286956521739
513	0.0601234782608697
514	0.0632873913043478
515	0.0663947826086956
516	0.0698611111111112
517	0.0741471739130435
518	0.0795443478260868
519	0.0856128260869565
520	0.0914960000000001
521	0.0979369565217390
522	0.105538695652174
523	0.115350869565217
524	0.125985777777778
525	0.137065333333334
526	0.149156888888889
527	0.161395652173913
528	0.175602173913044
529	0.192178478260870
530	0.210055217391304
531	0.229339347826087
532	0.248984782608695
533	0.270066444444445
534	0.292781777777779
535	0.317206739130434
536	0.342848695652173
537	0.368427777777778
538	0.395026666666666
539	0.423723333333334
540	0.453355217391303
541	0.484723260869565
542	0.514788695652174
543	0.546795434782609
544	0.578580869565219
545	0.610519333333333
546	0.642076000000000
547	0.674654000000001
548	0.705100000000000
549	0.735695217391306
550	0.764357999999999
551	0.793844666666666
552	0.820634000000000
553	0.845170000000000
554	0.867470869565218
555	0.888700000000000
556	0.910016956521739
557	0.926970000000000
558	0.943352000000000
559	0.956262222222223
560	0.969068222222222
561	0.979912888888889
562	0.989400000000000
563	0.995470000000000
564	0.999044000000000
565	0.999843333333333
566	0.999706000000000
567	0.997661304347826
568	0.993839333333333
569	0.988707333333333
570	0.982490000000000
571	0.975776956521739
572	0.968263333333334
573	0.959586000000000
574	0.950475111111111
575	0.939139777777778
576	0.927901555555556
577	0.916910000000000
578	0.904632000000000
579	0.893795869565218
580	0.882018888888889
581	0.870907826086956
582	0.859362888888889
583	0.848047826086957
584	0.836618000000000
585	0.827395434782609
586	0.816789333333333
587	0.806678695652174
588	0.795262222222222
589	0.788770434782609
590	0.782090000000000
591	0.776583333333333
592	0.769962608695652
593	0.763358666666667
594	0.755552000000000
595	0.749630000000000
596	0.742789333333333
597	0.738396888888889
598	0.732046666666667
599	0.726484000000000
600	0.721086444444444
601	0.713688888888889
602	0.706325217391304
603	0.697080666666667
604	0.688653333333333
605	0.680731777777778
606	0.673536000000000
607	0.667330000000000
608	0.659346666666667
609	0.649330000000000
610	0.639493333333333
611	0.628697777777778
612	0.619746666666667
613	0.609353333333333
614	0.599301111111111
615	0.588914444444445
616	0.576660000000000
617	0.565048888888889
618	0.554162222222222
619	0.543186666666667
620	0.533875555555555
621	0.522214444444445
622	0.512330000000000
623	0.500473333333334
624	0.489017777777778
625	0.477420000000000
626	0.467421111111111
627	0.456716666666666
628	0.446600000000000
629	0.434952222222222
630	0.423456000000001
631	0.411653111111111
632	0.400929555555556
633	0.392024000000000
634	0.383281111111111
635	0.373636000000000
636	0.363392222222222
637	0.353940222222222
638	0.344522666666666
639	0.335617333333333
640	0.326926000000000
641	0.320434222222222
642	0.312730000000000
643	0.305736666666667
644	0.296154090909091
645	0.288450000000000
646	0.280140000000000
647	0.273767333333333
648	0.268164444444444
649	0.262816136363636
650	0.257587777777778
651	0.250486000000000
652	0.244812000000000
653	0.239478181818182
654	0.234896666666667
655	0.229256000000000
656	0.224022222222222
657	0.218844545454545
658	0.215017333333333
659	0.210642727272727
660	0.206165909090909
661	0.200802444444445
662	0.196271136363636
663	0.191370444444444
664	0.188600000000000
665	0.184299545454545
666	0.179792666666667
667	0.173432888888889
668	0.169271818181818
669	0.165300000000000
670	0.162162222222222
671	0.158046666666667
672	0.154073636363636
673	0.150129545454546
674	0.145833636363636
675	0.142214222222222
676	0.138464666666667
677	0.135117777777778
678	0.131308888888889
679	0.127313636363636
680	0.123702222222222
681	0.120166590909091
682	0.117606363636364
683	0.114223333333333
684	0.110726000000000
685	0.106694545454545
686	0.104272222222222
687	0.101382000000000
688	0.0987711111111111
689	0.0955104545454546
690	0.0927900000000000
691	0.0900013333333334
692	0.0871295555555556
693	0.0842800000000000
694	0.0819000000000000
695	0.0796150000000000
696	0.0769625000000000
697	0.0744800000000000
698	0.0718908888888889
699	0.0700753333333333
700	0.0685800000000000
701	0.0664200000000000
702	0.0649537777777778
703	0.0625040000000000
704	0.0610286666666667
705	0.0584500000000000
706	0.0568771111111111
707	0.0557506666666667
708	0.0538650000000000
709	0.0527500000000000
710	0.0508522222222222
711	0.0501550000000000
712	0.0487825000000000
713	0.0469300000000000
714	0.0457200000000000
715	0.0444264444444445
716	0.0434753333333333
717	0.0418606666666667
718	0.0403145454545455
719	0.0390172727272727
720	0.0381133333333333
721	0.0369428888888889
722	0.0361900000000000
723	0.0357427272727273
724	0.0342540000000000
725	0.0332086666666667
726	0.0321095454545454
727	0.0312266666666667
728	0.0301297727272727
729	0.0287272727272728
730	0.0283540000000000
731	0.0277179545454545
732	0.0269863636363636
733	0.0264880000000001
734	0.0253456818181818
735	0.0242417777777778
736	0.0230254545454545
737	0.0227884090909091
738	0.0230909090909091
739	0.0229409090909091
740	0.0221190909090909
741	0.0208509090909091
742	0.0201879545454545
743	0.0193813333333333
744	0.0193300000000000
745	0.0191053333333333
746	0.0191647727272727
747	0.0192584090909091
748	0.0184000000000000
749	0.0173786363636364
750	0.0166077272727273
751	0.0160480000000000
752	0.0159068181818182
753	0.0153409090909091
754	0.0142266666666667
755	0.0136145454545455
756	0.0130145454545454
757	0.0136590909090909
758	0.0142111111111111
759	0.0141275000000000
760	0.0137625000000000
761	0.0125861363636364
762	0.0123565909090909
763	0.0110573333333333
764	0.0111872727272727
765	0.0104636363636363
766	0.0110545454545455
767	0.0110981818181818
768	0.0109640909090909
769	0.0105281818181818
770	0.0101263636363636
771	0.00973954545454546
772	0.00953500000000000
773	0.00882181818181818
774	0.00882181818181820
775	0.00814318181818182
776	0.00804590909090909
777	0.00826590909090912
778	0.00761545454545456
779	0.00760727272727272
780	0.00646090909090910
781	0.00634409090909091
782	0.00563227272727272
783	0.00538500000000000
784	0.00591363636363636
785	0.00584863636363637
786	0.00594863636363636
787	0.00507318181818180
788	0.00529113636363636
789	0.00516909090909092
790	0.00584545454545456
791	0.00547818181818181
792	0.00569000000000000
793	0.00532545454545455
794	0.00532568181818182
795	0.00543136363636358
796	0.00510227272727273
797	0.00546139534883720
798	0.00537727272727273
799	0.00573409090909093
800	0.00520750000000000
