300	0.00429
301	0.00509
302	0.00446
303	0.00253
304	0.00235
305	0.00213
306	0.0026
307	0.00138
308	0.00198
309	0.00256
310	0.00259
311	0.00242
312	0.00324
313	0.00468
314	0.00458
315	0.00397
316	0.00179
317	0.00135
318	0.00101
319	0.00346
320	0.00459
321	0.00626
322	0.00683
323	0.00966
324	0.01371
325	0.016
326	0.01497
327	0.01108
328	0.00782
329	0.00647
330	0.00584
331	0.00622
332	0.00547
333	0.0048
334	0.00407
335	0.00261
336	0.00339
337	0.00366
338	0.00441
339	0.00471
340	0.00483
341	0.00457
342	0.00451
343	0.00506
344	0.00635
345	0.00771
346	0.00694
347	0.00727
348	0.00685
349	0.00867
350	0.00879
351	0.00799
352	0.00805
353	0.00833
354	0.00729
355	0.00758
356	0.00608
357	0.00655
358	0.00722
359	0.00661
360	0.00726
361	0.00585
362	0.00677
363	0.00626
364	0.00681
365	0.007
366	0.00811
367	0.00856
368	0.0095
369	0.00904
370	0.00961
371	0.00776
372	0.00765
373	0.00682
374	0.0073
375	0.00772
376	0.00772
377	0.00804
378	0.00793
379	0.00783
380	0.00686
381	0.0065
382	0.00653
383	0.00611
384	0.0075
385	0.00785
386	0.00791
387	0.00546
388	0.00422
389	0.00525
390	0.00802
391	0.00778
392	0.00673
393	0.00489
394	0.00572
395	0.00627
396	0.00799
397	0.00977
398	0.00987
399	0.01004
400	0.01236
401	0.00981
402	0.00948
403	0.00328
404	0.00619
405	0.00771
406	0.00774
407	0.00645
408	0.00678
409	0.00842
410	0.00726
411	0.00549
412	0.0053
413	0.00508
414	0.00562
415	0.00452
416	0.00545
417	0.00413
418	0.00401
419	0.00396
420	0.00347
421	0.00349
422	0.00228
423	0.0028
424	0.00472
425	0.00564
426	0.00779
427	0.00884
428	0.00875
429	0.00806
430	0.00654
431	0.00587
432	0.0052
433	0.00668
434	0.00674
435	0.00849
436	0.0084
437	0.01073
438	0.01264
439	0.01243
440	0.01251
441	0.01238
442	0.01242
443	0.01375
444	0.01473
445	0.01682
446	0.01744
447	0.01846
448	0.02092
449	0.02235
450	0.02473
451	0.02551
452	0.02892
453	0.03071
454	0.03109
455	0.03255
456	0.03369
457	0.03576
458	0.0365
459	0.04
460	0.0422
461	0.04578
462	0.04658
463	0.05055
464	0.04984
465	0.05109
466	0.05204
467	0.05386
468	0.05574
469	0.0557
470	0.05688
471	0.05947
472	0.06105
473	0.0617
474	0.06339
475	0.0636
476	0.06393
477	0.06293
478	0.0643
479	0.06627
480	0.06976
481	0.07164
482	0.07084
483	0.06946
484	0.06927
485	0.06937
486	0.07044
487	0.06887
488	0.06914
489	0.06935
490	0.07015
491	0.0704
492	0.06849
493	0.06878
494	0.07123
495	0.07396
496	0.07383
497	0.07195
498	0.07041
499	0.06976
500	0.06987
501	0.07066
502	0.07082
503	0.06901
504	0.06924
505	0.06935
506	0.06952
507	0.06881
508	0.0672
509	0.06429
510	0.06332
511	0.06425
512	0.06561
513	0.06643
514	0.06657
515	0.06694
516	0.06711
517	0.06791
518	0.06732
519	0.0667
520	0.06649
521	0.06915
522	0.06911
523	0.07049
524	0.07043
525	0.07485
526	0.07646
527	0.07706
528	0.07613
529	0.07823
530	0.08162
531	0.0852
532	0.0891
533	0.09212
534	0.09408
535	0.0993
536	0.10287
537	0.10932
538	0.11595
539	0.12244
540	0.12825
541	0.1342
542	0.14233
543	0.15092
544	0.15981
545	0.16797
546	0.18048
547	0.19148
548	0.20137
549	0.21147
550	0.22603
551	0.24103
552	0.25592
553	0.27045
554	0.28572
555	0.30288
556	0.31969
557	0.33781
558	0.35599
559	0.37538
560	0.39457
561	0.41561
562	0.43594
563	0.458
564	0.47965
565	0.50271
566	0.52428
567	0.54692
568	0.56977
569	0.59436
570	0.61814
571	0.643
572	0.66653
573	0.68953
574	0.71382
575	0.73344
576	0.75395
577	0.77578
578	0.79765
579	0.81802
580	0.83342
581	0.84865
582	0.86424
583	0.87986
584	0.89621
585	0.91271
586	0.92798
587	0.94179
588	0.95155
589	0.96094
590	0.96948
591	0.97806
592	0.98374
593	0.99001
594	0.99416
595	0.99802
596	0.99966
597	0.99958
598	1
599	0.99855
600	0.99786
601	0.99582
602	0.99395
603	0.98813
604	0.98201
605	0.97526
606	0.96763
607	0.9571
608	0.95001
609	0.94196
610	0.93524
611	0.92728
612	0.92139
613	0.91349
614	0.90301
615	0.89384
616	0.88439
617	0.87812
618	0.86907
619	0.85942
620	0.85198
621	0.84156
622	0.83451
623	0.82468
624	0.81555
625	0.80684
626	0.79499
627	0.78529
628	0.77598
629	0.76874
630	0.76091
631	0.74983
632	0.73837
633	0.7272
634	0.71796
635	0.70622
636	0.69413
637	0.68056
638	0.66996
639	0.66018
640	0.64983
641	0.63965
642	0.62779
643	0.61556
644	0.60547
645	0.59497
646	0.58502
647	0.5725
648	0.55845
649	0.54864
650	0.53609
651	0.52712
652	0.51411
653	0.50493
