0.967464	0.963998	0.962158	0.961259	0.960853	0.960696	0.960664	0.960696	 0.96076	 0.96084	0.960926	0.961015	0.961104	0.961191	0.961275	0.961356	0.961433	0.961507	0.961578	0.961645	0.961709	0.961769	0.961828	0.961884	 0.96194	0.961997	 0.96206	0.962137	0.962245	0.962421	0.962744	
 0.97996	0.979317	0.978949	0.978723	0.978576	0.978476	0.978409	0.978365	0.978341	0.978334	0.978341	0.978361	0.978392	0.978435	0.978487	0.978548	0.978617	0.978694	0.978778	0.978869	0.978968	0.979075	0.979192	0.979323	0.979473	0.979658	0.979908	 0.98028	0.980898	0.981989	0.983918	
0.999934	0.999783	0.999385	 0.99854	0.997119	  0.9952	0.993034	0.990886	0.988929	0.987236	0.985808	0.984614	0.983613	0.982767	0.982042	 0.98141	0.980851	0.980349	0.979892	 0.97947	0.979077	0.978708	0.978358	0.978027	0.977712	0.977415	0.977139	  0.9769	0.976746	0.976851	0.977816	

0.965282	0.962916	0.961735	 0.96119	0.960968	0.960907	0.960925	0.960982	0.961058	0.961142	0.961229	0.961315	  0.9614	0.961481	0.961559	0.961633	0.961703	0.961769	0.961831	0.961889	0.961944	0.961995	0.962043	0.962088	0.962131	0.962174	0.962218	0.962267	 0.96233	0.962424	0.962588	
 0.97866	0.978404	0.978257	0.978171	0.978122	0.978097	0.978092	0.978103	0.978127	0.978163	 0.97821	0.978266	0.978331	0.978404	0.978483	 0.97857	0.978662	0.978761	0.978864	0.978973	0.979086	0.979206	0.979332	0.979466	0.979615	0.979785	0.979998	 0.98029	0.980743	0.981515	0.982891	
0.999892	0.999656	0.999057	0.997839	0.995908	0.993498	0.991007	0.988743	0.986833	0.985279	0.984026	 0.98301	0.982175	0.981475	0.980876	0.980352	0.979886	0.979462	0.979073	 0.97871	0.978369	0.978046	0.977739	0.977445	0.977164	0.976897	0.976644	 0.97641	0.976213	0.976109	0.976303	

0.963674	0.962133	0.961405	0.961096	0.960993	0.960992	0.961039	0.961111	0.961192	0.961277	0.961361	0.961444	0.961523	0.961599	 0.96167	0.961737	  0.9618	0.961858	0.961913	0.961963	0.962009	0.962052	0.962091	0.962127	 0.96216	0.962192	0.962222	0.962254	0.962293	0.962346	0.962434	
 0.97787	0.977778	 0.97774	0.977734	0.977748	0.977779	0.977822	0.977876	0.977939	 0.97801	0.978089	0.978175	0.978267	0.978365	0.978468	0.978575	0.978687	0.978803	0.978922	0.979044	 0.97917	  0.9793	0.979434	0.979573	0.979721	0.979883	0.980072	0.980312	0.980655	0.981206	0.982169	
0.999804	0.999402	0.998432	0.996593	0.993955	0.991033	0.988364	0.986188	0.984502	0.983208	0.982205	0.981408	0.980757	 0.98021	0.979738	0.979319	0.978941	0.978593	0.978268	0.977962	0.977672	0.977395	 0.97713	0.976876	0.976634	0.976402	0.976183	0.975979	0.975796	0.975659	0.975649	

