4.38914e-05	4.31953e-05	4.12569e-05	3.83816e-05	3.46613e-05	2.96178e-05	2.24381e-05	1.33669e-05	4.6576e-06	2.61637e-17	
4.49784e-05	4.4602e-05	4.36169e-05	4.22798e-05	4.04483e-05	3.69164e-05	2.96105e-05	1.83042e-05	6.52702e-06	3.70934e-17	
4.73228e-05	4.74329e-05	4.79326e-05	4.90802e-05	5.03614e-05	4.90801e-05	4.07933e-05	2.53965e-05	9.08242e-06	5.14673e-17	
5.38235e-05	5.39448e-05	5.4366e-05	5.49095e-05	5.40718e-05	4.81757e-05	3.51137e-05	1.96552e-05	6.74116e-06	3.84005e-17	
7.35485e-05	7.41476e-05	7.58883e-05	7.79068e-05	7.66211e-05	6.59848e-05	4.62554e-05	2.5765e-05	8.96205e-06	5.14342e-17	
0.000286225	0.00028951	0.000297488	0.000301282	0.000279775	0.000216442	0.000135753	6.99115e-05	2.31815e-05	1.30365e-16	
0.000764773	0.00077331	0.000789821	0.000779579	0.000685325	0.000500609	0.000307616	0.00015957	5.34747e-05	3.02124e-16	
0.00197858	0.00198759	0.00198219	0.00186323	0.00153363	0.00106953	0.000651975	0.000342224	0.000116186	6.62161e-16	
0.00696067	0.00692661	0.00670034	0.00598408	0.00467144	0.003175	0.00194161	0.00103354	0.000355219	2.03023e-15	
0.0231589	0.0228034	0.0213829	0.0182772	0.0137798	0.00928963	0.00575027	0.00311482	0.00108521	6.27442e-15	
0.0466829	0.0455184	0.0415632	0.0344168	0.0254809	0.0172372	0.0108454	0.00598026	0.00211041	1.21716e-14	
0.0580822	0.0561834	0.0502885	0.0408265	0.0300486	0.0205374	0.0131585	0.00738326	0.00263687	1.53235e-14	
0.0531938	0.0511609	0.0451992	0.0363365	0.026811	0.0185866	0.0121336	0.00692286	0.00249995	1.45768e-14	
0.0443422	0.0424979	0.0372856	0.0299088	0.0222466	0.0156765	0.0104267	0.0060442	0.00220504	1.297e-14	
0.038201	0.0365488	0.0319909	0.0257361	0.0193585	0.013876	0.00939668	0.00552837	0.00203564	1.19867e-14	
0.0352277	0.0336941	0.0295268	0.0239104	0.0182271	0.0132962	0.00916333	0.00546738	0.00203051	1.18789e-14	
0.0334554	 0.03202	0.0281553	0.0229975	0.0177821	0.0131973	0.00924809	0.00559088	0.00209268	1.23616e-14	
0.0306283	0.0293542	0.0259409	0.0214034	0.0167962	0.0126796	0.009029	0.00552655	0.00208353	1.23047e-14	
0.0262562	0.0252133	0.0224249	0.0187165	0.0149204	0.0114615	0.0082941	0.00513926	0.00195088	1.15428e-14	
0.0218143	0.0210022	0.0188298	0.0159284	0.0129219	0.0101156	0.00744701	0.00467411	0.00178671	1.06079e-14	
0.0186777	0.0180428	0.0163399	0.0140473	0.0116308	0.00930347	0.00698312	0.0044461	0.00171232	1.0126e-14	
0.0170101	0.016498	0.015118	0.0132382	0.0112111	0.00917939	0.00703266	0.00454427	0.00176302	1.04477e-14	
0.0164528	0.0160233	0.014859	0.0132516	0.0114725	0.00960623	0.00750368	0.0049156	0.00191957	1.13169e-14	
0.0162549	0.0158893	0.0148924	0.0134976	0.0119121	0.0101682	0.00807402	0.00534968	0.00209977	1.23786e-14	
0.0158399	0.0155317	0.0146872	0.0134908	0.0120957	0.0104883	0.00843893	0.00564158	0.00222251	1.3067e-14	
0.0149697	0.0147169	0.0140215	0.0130257	0.0118349	0.0103981	0.00845844	0.00569566	0.00224991	1.32312e-14	
0.0136522	0.013452	0.0128996	0.0121002	 0.01112	0.00987992	0.00811109	0.00549391	0.00217432	1.27429e-14	
0.0121791	0.0120255	  0.0116	0.010978	0.0101937	0.00914881	0.00757247	0.00515506	0.00204302	1.19791e-14	
0.0109975	0.0108795	0.010552	0.0100679	0.00943782	0.0085487	0.00712773	0.00487352	0.00193322	1.12877e-14	
0.0100489	0.00995893	0.00970844	0.0093334	0.00882617	0.00806166	0.00676518	0.0046424	0.00184228	1.07347e-14	
0.00929931	0.00923143	0.00904199	0.00875377	0.00834453	0.00767892	0.00647992	0.00445924	0.00176931	1.02365e-14	
0.00866184	0.00861213	0.00847307	0.00825715	0.00793034	0.00734849	0.00623227	0.00429893	0.00170489	9.87243e-15	
0.00806365	0.00802952	0.00793388	0.00778091	0.00752692	0.00702067	0.00598189	0.00413441	0.00163841	9.43972e-15	
0.00743591	0.00741529	0.0073575	0.00726008	0.007072	0.00663779	0.00567985	0.00393196	0.00155657	8.93138e-15	
0.00675983	0.00675253	0.0067325	0.0066918	0.00657335	0.00621821	0.00535121	0.00371442	0.00146994	8.43502e-15	
0.00617809	0.00618552	0.00620788	0.0062323	0.00619456	0.00592717	0.00514659	0.0035909	0.0014228	8.11721e-15	
0.00573021	0.00575646	0.00583362	0.00594356	0.00601163	0.0058514	0.00515155	0.00362582	0.0014415	8.23923e-15	
0.00541259	0.00546591	0.00562255	0.00585785	0.00608042	0.00606767	0.00544966	0.00388499	0.00155332	8.88986e-15	
0.00548684	0.00557628	0.0058392	0.00624157	0.00666456	0.00682313	0.00624638	0.00450262	0.00180775	1.0301e-14	
0.00574799	0.00587942	0.0062659	0.00686171	0.00751278	0.00785438	0.00729109	0.0052893	0.00212561	1.21526e-14	
0.00616576	0.00633938	0.00684955	0.00763696	0.00850723	0.00900803	0.00841569	0.00610781	0.00244777	1.39387e-14	
0.00656414	0.00676988	0.00737346	0.00830225	0.00932497	0.00991564	0.00925649	0.00668526	0.0026635	1.50944e-14	
0.00680384	0.00702757	0.00768237	0.00868407	0.00977322	0.0103763	0.00963301	0.00689925	0.00272753	1.54004e-14	
0.00685839	0.00708558	0.00774824	0.00875337	0.00982439	 0.01037	0.00954006	0.00675897	0.00264832	1.49334e-14	
0.00671461	0.00693423	0.00757215	0.0085294	0.0095228	0.00996912	0.00906976	0.00634794	0.00246409	1.38904e-14	
0.00643939	0.00664523	0.00724015	0.00812138	0.00900665	0.00933765	0.00839067	0.00579758	0.00222951	1.25309e-14	
0.00612773	0.0063171	0.00686116	0.00765462	0.0084202	0.008633	0.00765332	0.00521803	0.00198831	1.11238e-14	
0.00573055	0.00590247	0.00639315	0.00709646	0.00774437	0.00785226	0.00686818	0.00462276	0.00174669	9.77926e-15	
0.00536796	0.00552511	0.00597038	0.0065965	0.00714372	0.00716423	0.00618438	0.00411198	0.0015419	8.61581e-15	
0.00509596	0.00524196	0.0056523	0.00621729	0.00668202	0.00662841	0.00564869	0.00371294	0.00138284	7.70082e-15	
0.00496724	0.00510418	0.00548545	0.00599722	0.00638602	0.00625763	0.00526127	0.00341953	0.00126571	7.05835e-15	
0.00492204	0.00505094	0.00540584	0.00586785	0.00618349	0.0059803	0.00495971	0.00318878	0.00117368	6.5148e-15	
0.00489563	0.00501627	0.00534413	0.0057556	0.00599856	0.00572409	0.00468384	0.00298106	0.0010918	6.10296e-15	
0.00471711	0.00482682	0.0051208	0.00547486	0.00564664	0.00532068	0.0043006	0.00271316	0.00098975	5.49594e-15	
0.00456753	0.00466586	0.00492482	0.00522069	0.00532266	0.00494945	0.0039519	0.0024724	0.000898689	4.99796e-15	
0.00431708	0.00440173	0.00462007	0.00485305	0.00488865	0.00448585	0.00353986	0.00219769	0.000796358	4.42147e-15	
0.00398172	0.00405278	0.0042318	0.00440747	0.00439034	0.00397992	0.00310817	0.00191734	0.000693172	3.84602e-15	
0.00368432	0.00374268	0.00388529	0.00400909	0.00394676	0.00353418	0.0027325	0.0016756	0.000604539	3.37189e-15	
0.00336696	0.00341324	0.00352194	0.00359982	0.00350249	0.00309942	0.00237406	0.00144807	0.000521561	2.90402e-15	
0.00303775	0.00307295	0.0031512	0.00319013	0.00306813	0.00268444	0.00203854	0.00123758	0.000445134	2.49236e-15	
0.00268736	0.00271396	0.00276939	0.00278202	0.00265068	0.00229845	0.0017342	0.00104959	0.000377361	2.10779e-15	
