 1.07225	 1.06058	 1.05609	 1.05475	  1.0548	 1.05546	 1.05638	  1.0574	 1.05842	  1.0594	 1.06034	 1.06121	 1.06202	 1.06276	 1.06342	 1.06402	 1.06456	 1.06504	 1.06548	 1.06588	 1.06627	 1.06669	 1.06719	  1.0679	 1.06903	 1.07099	 1.07466	 1.08186	 1.09659	 1.12784	 1.19625	

 1.06911	 1.06421	 1.06266	 1.06259	 1.06315	 1.06397	 1.06487	 1.06578	 1.06665	 1.06746	  1.0682	 1.06887	 1.06946	 1.06998	 1.07043	  1.0708	  1.0711	 1.07133	  1.0715	 1.07161	 1.07168	 1.07172	 1.07174	 1.07179	 1.07195	 1.07235	 1.07328	 1.07534	  1.0798	 1.08949	 1.11081	

 1.07148	 1.06952	 1.06923	 1.06964	 1.07034	 1.07114	 1.07195	 1.07271	 1.07342	 1.07405	 1.07461	  1.0751	 1.07551	 1.07584	  1.0761	 1.07628	 1.07639	 1.07643	  1.0764	 1.07632	 1.07617	 1.07598	 1.07574	 1.07548	 1.07523	 1.07504	 1.07502	 1.07538	 1.07658	 1.07962	 1.08673	

 1.07524	 1.07477	 1.07507	 1.07567	 1.07638	  1.0771	 1.07778	  1.0784	 1.07895	 1.07942	 1.07982	 1.08014	 1.08038	 1.08055	 1.08065	 1.08067	 1.08062	  1.0805	 1.08032	 1.08007	 1.07976	  1.0794	   1.079	 1.07855	 1.07807	  1.0776	 1.07716	 1.07685	 1.07685	 1.07753	 1.07973	

 1.08003	  1.0796	 1.07982	  1.0803	 1.08086	 1.08143	 1.08195	 1.08241	 1.08281	 1.08313	 1.08338	 1.08355	 1.08365	 1.08367	 1.08363	 1.08351	 1.08333	 1.08308	 1.08276	 1.08239	 1.08196	 1.08147	 1.08094	 1.08036	 1.07975	 1.07911	 1.07848	 1.07788	 1.07742	 1.07726	 1.07779	

 1.08367	  1.0833	 1.08346	 1.08383	 1.08426	 1.08468	 1.08506	 1.08538	 1.08563	 1.08581	 1.08591	 1.08595	 1.08592	 1.08581	 1.08564	  1.0854	 1.08509	 1.08473	  1.0843	 1.08382	 1.08328	 1.08269	 1.08206	 1.08139	 1.08068	 1.07996	 1.07924	 1.07857	 1.07803	  1.0778	 1.07825	

 1.08364	 1.08431	 1.08491	 1.08542	 1.08586	 1.08623	 1.08651	 1.08672	 1.08686	 1.08693	 1.08692	 1.08684	 1.08669	 1.08648	  1.0862	 1.08586	 1.08546	 1.08499	 1.08448	 1.08391	 1.08329	 1.08262	 1.08191	 1.08116	 1.08039	 1.07961	 1.07883	  1.0781	 1.07752	 1.07723	 1.07762	

 1.08385	 1.08438	 1.08483	 1.08521	 1.08552	 1.08576	 1.08592	 1.08601	 1.08603	 1.08599	 1.08587	 1.08569	 1.08544	 1.08513	 1.08476	 1.08434	 1.08385	 1.08331	 1.08272	 1.08208	 1.08139	 1.08066	  1.0799	  1.0791	 1.07828	 1.07745	 1.07663	 1.07587	 1.07525	 1.07494	 1.07529	

 1.08588	  1.0863	 1.08665	 1.08692	 1.08713	 1.08727	 1.08734	 1.08735	 1.08729	 1.08717	 1.08698	 1.08673	 1.08642	 1.08605	 1.08563	 1.08515	 1.08462	 1.08404	 1.08341	 1.08273	 1.08202	 1.08126	 1.08046	 1.07963	 1.07876	 1.07787	 1.07695	 1.07601	 1.07506	 1.07408	  1.0731	

 1.08177	 1.08205	 1.08226	 1.08241	 1.08249	 1.08251	 1.08247	 1.08236	  1.0822	 1.08197	 1.08169	 1.08135	 1.08096	 1.08051	 1.08001	 1.07946	 1.07886	 1.07822	 1.07754	 1.07681	 1.07604	 1.07524	 1.07441	 1.07354	 1.07265	 1.07173	 1.07079	 1.06984	 1.06887	 1.06788	  1.0669	

 1.07877	 1.07894	 1.07905	  1.0791	 1.07909	 1.07902	 1.07889	 1.07871	 1.07847	 1.07818	 1.07783	 1.07743	 1.07699	 1.07649	 1.07595	 1.07536	 1.07473	 1.07407	 1.07336	 1.07261	 1.07183	 1.07102	 1.07019	 1.06932	 1.06843	 1.06753	  1.0666	 1.06566	 1.06471	 1.06375	 1.06279	

 1.07511	 1.07519	 1.07521	 1.07518	 1.07509	 1.07496	 1.07476	 1.07452	 1.07423	 1.07389	  1.0735	 1.07307	 1.07259	 1.07207	 1.07151	  1.0709	 1.07026	 1.06959	 1.06888	 1.06814	 1.06737	 1.06657	 1.06576	 1.06491	 1.06405	 1.06318	 1.06229	 1.06139	 1.06048	 1.05957	 1.05866	

 1.07035	 1.07034	 1.07027	 1.07016	    1.07	 1.06979	 1.06953	 1.06923	 1.06889	  1.0685	 1.06807	  1.0676	 1.06708	 1.06654	 1.06595	 1.06533	 1.06468	   1.064	 1.06329	 1.06256	  1.0618	 1.06102	 1.06022	  1.0594	 1.05856	 1.05772	 1.05687	 1.05601	 1.05514	 1.05428	 1.05342	

 1.06514	 1.06505	 1.06491	 1.06474	 1.06452	 1.06426	 1.06395	 1.06361	 1.06323	 1.06281	 1.06236	 1.06187	 1.06134	 1.06079	  1.0602	 1.05958	 1.05894	 1.05827	 1.05758	 1.05687	 1.05613	 1.05538	 1.05462	 1.05384	 1.05305	 1.05226	 1.05146	 1.05065	 1.04985	 1.04905	 1.04826	

  1.0593	 1.05915	 1.05896	 1.05873	 1.05846	 1.05816	 1.05782	 1.05745	 1.05705	 1.05661	 1.05614	 1.05564	 1.05511	 1.05456	 1.05398	 1.05337	 1.05275	  1.0521	 1.05144	 1.05076	 1.05006	 1.04935	 1.04863	  1.0479	 1.04717	 1.04643	  1.0457	 1.04496	 1.04423	  1.0435	 1.04279	

 1.05329	 1.05308	 1.05283	 1.05256	 1.05225	  1.0519	 1.05153	 1.05113	 1.05071	 1.05025	 1.04977	 1.04926	 1.04873	 1.04818	 1.04761	 1.04702	 1.04641	 1.04579	 1.04515	  1.0445	 1.04385	 1.04318	  1.0425	 1.04182	 1.04114	 1.04046	 1.03979	 1.03911	 1.03845	  1.0378	 1.03716	

 1.04672	 1.04646	 1.04617	 1.04585	 1.04551	 1.04514	 1.04475	 1.04433	 1.04389	 1.04342	 1.04294	 1.04244	 1.04192	 1.04138	 1.04083	 1.04026	 1.03968	 1.03909	 1.03849	 1.03788	 1.03726	 1.03664	 1.03602	  1.0354	 1.03478	 1.03417	 1.03356	 1.03296	 1.03237	  1.0318	 1.03124	

 1.04023	 1.03993	  1.0396	 1.03925	 1.03888	 1.03849	 1.03808	 1.03765	  1.0372	 1.03674	 1.03626	 1.03576	 1.03526	 1.03474	  1.0342	 1.03366	 1.03311	 1.03256	   1.032	 1.03143	 1.03086	  1.0303	 1.02973	 1.02917	 1.02861	 1.02806	 1.02753	   1.027	 1.02649	 1.02599	 1.02551	

 1.03385	 1.03351	 1.03315	 1.03278	 1.03239	 1.03198	 1.03156	 1.03112	 1.03067	 1.03021	 1.02974	 1.02926	 1.02877	 1.02827	 1.02776	 1.02725	 1.02673	 1.02621	 1.02569	 1.02517	 1.02466	 1.02414	 1.02363	 1.02313	 1.02264	 1.02216	 1.02169	 1.02123	  1.0208	 1.02038	 1.01998	

